,X20190815_UWPRQE_COPEPODS_01_ADJNSAF,X20190815_UWPRQE_COPEPODS_02_ADJNSAF,X20190815_UWPRQE_COPEPODS_03_ADJNSAF,X20190815_UWPRQE_COPEPODS_04_ADJNSAF,X20190815_UWPRQE_COPEPODS_05_ADJNSAF,X20190815_UWPRQE_COPEPODS_06_ADJNSAF,X20190815_UWPRQE_COPEPODS_07_ADJNSAF,X20190815_UWPRQE_COPEPODS_08_ADJNSAF,X20190815_UWPRQE_COPEPODS_09_ADJNSAF,X20190815_UWPRQE_COPEPODS_10_ADJNSAF,X20190815_UWPRQE_COPEPODS_11_ADJNSAF,X20190815_UWPRQE_COPEPODS_12_ADJNSAF,X20190815_UWPRQE_COPEPODS_13_ADJNSAF,X20190815_UWPRQE_COPEPODS_14_ADJNSAF,X20190815_UWPRQE_COPEPODS_15_ADJNSAF,X20190815_UWPRQE_COPEPODS_16_ADJNSAF,X20190815_UWPRQE_COPEPODS_17_ADJNSAF,X20190815_UWPRQE_COPEPODS_18_ADJNSAF,X20190815_UWPRQE_COPEPODS_19_ADJNSAF,X20190815_UWPRQE_COPEPODS_20_ADJNSAF,X20190815_UWPRQE_COPEPODS_21_ADJNSAF,X20190815_UWPRQE_COPEPODS_22_ADJNSAF,X20190815_UWPRQE_COPEPODS_23_ADJNSAF,X20190815_UWPRQE_COPEPODS_24_ADJNSAF,X20190815_UWPRQE_COPEPODS_25_ADJNSAF,X20190815_UWPRQE_COPEPODS_26_ADJNSAF,X20190815_UWPRQE_COPEPODS_27_ADJNSAF,X20190815_UWPRQE_COPEPODS_28_ADJNSAF,X20190815_UWPRQE_COPEPODS_29_ADJNSAF,X20190815_UWPRQE_COPEPODS_30_ADJNSAF,X20190815_UWPRQE_COPEPODS_31_ADJNSAF,X20190815_UWPRQE_COPEPODS_32_ADJNSAF,X20190815_UWPRQE_COPEPODS_33_ADJNSAF,X20190815_UWPRQE_COPEPODS_34_ADJNSAF,X20190815_UWPRQE_COPEPODS_35_ADJNSAF,X20190815_UWPRQE_COPEPODS_36_ADJNSAF,X20190815_UWPRQE_COPEPODS_37_ADJNSAF,X20190815_UWPRQE_COPEPODS_38_ADJNSAF,X20190815_UWPRQE_COPEPODS_39_ADJNSAF,X20190815_UWPRQE_COPEPODS_40_ADJNSAF,X20190815_UWPRQE_COPEPODS_41_ADJNSAF,X20190815_UWPRQE_COPEPODS_42_ADJNSAF,X20190815_UWPRQE_COPEPODS_43_ADJNSAF,X20190815_UWPRQE_COPEPODS_44_ADJNSAF,X20190815_UWPRQE_COPEPODS_45_ADJNSAF,X20190815_UWPRQE_COPEPODS_46_ADJNSAF,X20190815_UWPRQE_COPEPODS_47_ADJNSAF,X20190815_UWPRQE_COPEPODS_48_ADJNSAF,X20190815_UWPRQE_COPEPODS_49_ADJNSAF,X20190815_UWPRQE_COPEPODS_50_ADJNSAF,X20190815_UWPRQE_COPEPODS_51_ADJNSAF,X20190815_UWPRQE_COPEPODS_52_ADJNSAF,X20190815_UWPRQE_COPEPODS_53_ADJNSAF,X20190815_UWPRQE_COPEPODS_54_ADJNSAF,X20190815_UWPRQE_COPEPODS_55_ADJNSAF,X20190815_UWPRQE_COPEPODS_56_ADJNSAF,X20190815_UWPRQE_COPEPODS_57_ADJNSAF,X20190815_UWPRQE_COPEPODS_58_ADJNSAF,X20190815_UWPRQE_COPEPODS_59_ADJNSAF,X20190815_UWPRQE_COPEPODS_60_ADJNSAF,X20190815_UWPRQE_COPEPODS_61_ADJNSAF,X20190815_UWPRQE_COPEPODS_62_ADJNSAF,X20190815_UWPRQE_COPEPODS_63_ADJNSAF,X20190815_UWPRQE_COPEPODS_64_ADJNSAF,X20190815_UWPRQE_COPEPODS_65_ADJNSAF,X20190815_UWPRQE_COPEPODS_66_ADJNSAF,X20190815_UWPRQE_COPEPODS_67_ADJNSAF,X20190815_UWPRQE_COPEPODS_68_ADJNSAF,X20190815_UWPRQE_COPEPODS_69_ADJNSAF,X20190815_UWPRQE_COPEPODS_70_ADJNSAF,X20190815_UWPRQE_COPEPODS_71_ADJNSAF,X20190815_UWPRQE_COPEPODS_72_ADJNSAF,X20190815_UWPRQE_COPEPODS_74_ADJNSAF,X20190815_UWPRQE_COPEPODS_75_ADJNSAF,X20190815_UWPRQE_COPEPODS_76_ADJNSAF,X20190815_UWPRQE_COPEPODS_77_ADJNSAF
TRINITY_DN25643_c0_g1_i1|m.13175,196.5312,147.2172,211.9196,146.0753,196.3161,148.8838,221.8834,167.1797,165.8862,161.7767,118.1584,96.323,139.9438,208.4365,149.0888,183.4626,204.6609,153.0026,149.3649,110.2712,151.995,201.9185,129.1401,166.539,106.1069,181.3845,128.5095,168.6083,175.9922,180.7488,104.4429,110.1677,172.8836,115.8427,152.2434,151.0404,115.2944,159.0453,138.6232,226.8911,199.9241,189.0687,155.3905,128.7693,186.5942,162.8248,126.1057,148.2977,143.2582,180.8083,172.6117,178.4259,122.7923,180.7954,131.9829,156.6107,128.3628,167.9204,75.0981,97.0181,148.2018,76.3982,108.0786,148.5736,110.0899,121.8122,124.1691,73.0947,132.794,98.6194,83.5603,133.1431,99.6403,118.0701,138.631,91.7844
TRINITY_DN25644_c0_g1_i1|m.13226,16.4517,0,7.9363,7.4242,7.7604,0,15.0361,7.4347,13.8864,35.972,12.9345,6.8537,24.8938,7.4155,21.2165,15.3577,14.5624,15.5525,14.1705,19.6155,7.725,15.1234,22.972,6.9705,27.4542,15.1838,0,14.9964,7.3662,0,20.2678,21.3787,0,27.4755,28.8872,7.1647,37.2893,7.0729,0,14.6765,14.2254,7.0805,15.7952,7.048,6.9878,15.4475,13.8045,21.1039,7.281,21.442,14.4494,14.1063,6.7209,7.5672,26.8317,7.429,7.0258,7.4676,20.0382,6.2756,22.5967,6.795,11.8311,11.7462,0,16.2514,11.0439,13.0024,20.2474,17.5429,0,36.4371,23.6326,0,11.6049,6.5308
TRINITY_DN25691_c0_g1_i1|m.13292,0,0,0,0,0,0,0,0,0,2.6674,2.3978,0,0,0,0,2.8471,5.3993,0,0,0,0,5.6073,0,0,0,0,0,0,2.7311,0,0,0,0,0,0,0,0,0,0,2.7208,2.6371,5.2504,0,0,2.5909,0,0,0,0,0,0,0,0,0,0,0,0,2.7687,2.4765,0,0,0,2.1933,2.1775,0,0,0,0,0,0,0,2.7019,0,0,0,0
TRINITY_DN25710_c0_g1_i1|m.13327,7.2911,6.6319,4.6896,6.5805,11.4642,11.1784,11.1062,15.3763,4.1028,12.7537,1.9108,10.1249,14.71,4.3819,12.537,9.075,2.1513,0,6.2801,0,2.2824,6.7024,9.0496,16.4758,10.1393,2.2431,9.0054,2.2154,4.3527,6.3331,7.9843,10.5274,8.5517,2.0294,8.5349,6.3506,8.8138,0,6.2448,4.3362,4.203,2.092,2.3334,4.1647,6.1938,4.564,8.1572,6.2352,4.3024,4.2234,4.2691,8.3356,7.9429,4.4715,5.9457,17.5594,12.4548,8.8254,7.8938,1.8542,8.9017,6.0229,5.2433,5.2057,6.6125,11.2036,8.1574,1.9208,7.9763,6.9108,7.0267,2.1531,6.9824,10.3423,6.8574,7.7182
TRINITY_DN25751_c0_g1_i1|m.13366,0,4.6736,0,0,0,4.7265,4.6959,0,0,4.4938,0,4.281,5.1831,4.6319,4.4174,0,0,0,0,0,0,0,4.783,4.354,4.2871,4.7421,0,0,0,0,12.6598,4.4512,9.0397,0,4.5109,0,0,0,0,4.5837,0,0,0,0,0,9.6489,0,4.394,0,13.3932,4.5127,0,4.198,0,0,0,0,4.6645,0,0,0,0,0,7.337,0,0,0,0,0,0,0,0,3.6904,0,0,0
TRINITY_DN25761_c0_g1_i1|m.13387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2937,0,0,0,0,0,4.2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN25779_c0_g1_i1|m.13422,0,4.5773,0,4.5418,4.7475,0,4.5993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7251,0,0,0,0,0,0,0,0,4.1037,0,4.2981,0,0,0,0,0,0,0,0,0,0,0,0,3.5774,0,0,0,0,3.5497,0
TRINITY_DN25793_c0_g1_i1|m.13440,0,0,5.2405,4.9023,5.1243,0,0,0,0,0,0,0,0,0,0,5.0705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7687,0,0,0,0,0,0,0,0,0,0,5.1001,0,0,0,4.7195,0,4.6573,0,0,0,0,0,4.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6629,0
TRINITY_DN25799_c0_g1_i1|m.13443,0,9.9127,10.5143,9.8358,0,0,0,0,9.1986,9.5314,0,0,10.9935,9.8244,0,10.1733,9.6464,10.3023,9.3868,0,10.2344,10.0181,0,9.2348,0,0,10.0952,9.9339,9.759,18.9319,0,9.4411,9.5867,0,9.5677,9.4921,9.8805,0,9.334,0,0,9.3805,10.4631,9.3375,0,0,0,0,0,9.4691,9.5716,0,0,10.0254,0,0,0,9.8934,0,8.3142,9.979,0,7.8372,7.7809,0,0,7.3157,0,8.9415,7.7472,0,0,0,0,7.6873,0
TRINITY_DN25800_c0_g1_i1|m.13461,3.6795,3.3469,0,0,3.4713,6.7695,6.7258,0,3.1058,0,5.7858,3.0658,0,6.6341,6.3269,6.8697,3.257,3.4784,6.3386,8.7743,3.4555,13.5298,10.2757,9.354,9.2105,6.7919,3.4085,3.354,6.59,3.196,6.044,3.1876,6.4736,6.1451,3.2304,3.2049,3.336,3.1638,6.303,9.8475,9.5448,9.5016,3.5327,12.6107,9.3772,13.8197,9.2624,6.2934,13.0275,6.3942,3.2317,6.3099,3.0063,6.7698,6.0011,3.3231,12.5708,6.6807,2.9878,5.6143,6.7385,12.158,2.6461,7.8813,2.5028,7.2694,2.47,5.8161,3.019,5.2314,7.9787,6.5195,2.6428,3.1316,2.5955,2.9213
TRINITY_DN25824_c0_g1_i1|m.13523,0,0,0,4.2541,0,0,0,4.2601,0,0,0,0,4.7547,0,0,0,0,0,0,0,4.4265,0,4.3877,0,0,0,0,0,0,0,0,4.0834,0,0,4.1381,0,0,0,0,0,4.0756,0,0,0,0,0,3.955,4.0309,0,4.0954,0,0,0,0,0,0,0,0,0,0,0,0,3.3896,0,6.4122,3.104,6.3282,0,0,6.7014,3.4069,0,3.3854,0,3.3248,0
TRINITY_DN25851_c0_g1_i1|m.13521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6543,0,0,0,0,0,0,3.7061,0,0,0,3.4595,0,0,0,0,0,0,0,3.6353,0
TRINITY_DN25890_c0_g2_i4|m.13587,0,0,14.2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7242,0,0,0,0,0,0,0,0,0,12.8117,0,0,0,0,0,0,0,0,0,0,12.7538,12.6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN25930_c0_g1_i1|m.13672,0,0,0,0,0,0,0,0,4.6737,0,0,0,0,0,0,5.1689,0,0,4.7694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2474,0,0,0,0,0,0,0,4.7662,5.3162,4.7443,0,0,0,0,0,0,0,0,0,0,4.5154,0,4.7293,5.0267,0,4.2244,0,0,0,0,0,3.6465,3.717,0,0,0,0,0,0,0,0,0
TRINITY_DN25967_c0_g1_i1|m.13652,5.7415,20.8899,5.5394,0,16.2499,21.1264,20.9899,10.3786,4.8463,0,18.0562,4.7838,17.3756,0,19.7451,10.7195,25.4109,10.8554,4.9454,22.819,5.392,0,0,0,4.7907,0,0,15.7009,20.566,14.9613,9.4311,19.8961,15.1521,14.3832,20.1629,5.0009,15.6165,0,4.9176,15.366,19.8582,14.8263,0,4.9194,24.3871,0,19.2707,29.4605,20.3281,4.9887,0,0,4.6911,21.1273,9.3641,10.3706,4.9039,0,13.9864,17.5213,15.7722,14.2285,4.129,0,0,0,0,0,0,0,4.15,0,0,0,16.2001,0
TRINITY_DN25967_c0_g1_i2|m.13653,0,7.7044,0,0,23.9726,0,0,15.311,7.1494,22.2243,13.3187,7.0573,17.0888,0,0,15.8139,0,16.0144,0,0,7.9545,15.5727,31.5392,0,21.2023,39.0869,0,15.4418,0,0,6.9566,0,0,0,22.3089,0,0,21.8491,7.2547,0,7.324,0,16.2644,7.2574,0,23.8595,0,0,0,0,14.8786,0,20.7615,31.168,0,0,36.1723,30.7577,13.7556,12.9241,0,0,0,18.1427,11.5229,5.578,5.686,0,13.8992,30.1066,36.7334,0,0,21.6267,0,13.4496
TRINITY_DN25986_c0_g1_i2|m.13734,171.0977,84.8889,135.0607,140.384,176.0896,114.4665,142.159,126.5246,91.9027,149.6435,85.6029,103.6785,109.8347,140.2209,187.2193,174.2404,82.6086,132.3373,120.5782,136.0011,87.6438,128.6868,173.7521,184.5287,155.7403,129.2001,100.8604,212.6764,83.5727,108.0842,114.9736,148.2257,123.1449,116.8958,204.8366,121.9308,112.817,147.1169,119.9001,97.1319,107.5955,80.3316,104.5355,133.2718,92.4936,175.2587,182.7209,79.8111,110.1414,135.1496,163.9349,146.7057,139.7943,143.0894,114.1566,98.3326,119.5659,141.2058,75.7808,94.9334,128.185,128.4879,111.8576,88.844,105.8007,122.9195,125.2979,73.7592,153.1443,154.8026,157.3972,110.2388,145.2333,132.3817,164.578,135.8409
TRINITY_DN26007_c0_g1_i1|m.13757,4.1428,3.7683,7.9939,3.739,11.7251,7.6219,7.5726,7.4887,6.9936,3.6233,6.5142,6.9035,4.1791,22.4082,7.1235,11.602,7.3341,11.7491,10.7051,6.586,7.7811,7.6167,3.8565,7.0212,3.4567,3.8235,7.6753,3.7763,3.7098,7.1969,6.805,3.589,7.2886,3.4594,7.2743,3.6084,3.756,7.1243,10.6449,3.6958,7.1644,3.566,7.955,10.6488,7.0386,7.7798,6.9524,3.5429,3.6669,0,7.2772,3.5522,3.3848,3.8111,3.3783,3.7415,3.5384,7.5219,3.364,0,3.7935,3.4222,0,2.9579,2.8179,0,5.5621,3.2742,0,2.9451,0,0,5.9511,3.5259,5.8446,3.2891
TRINITY_DN26012_c0_g3_i1|m.13775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2053,0,0,42.964,0,0,0,53.9951,0,0,0,0,0,0,0,0,0,0,0,0,21.9485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8101,0,0,0
TRINITY_DN26012_c0_g4_i1|m.13777,99.1871,0,0,44.7601,23.3935,0,11.3315,56.0294,0,32.5312,0,30.9909,12.5071,78.2392,74.6164,69.4436,0,23.4414,0,0,23.287,56.9869,34.6245,52.5315,51.7254,22.8857,57.4257,0,44.4106,0,30.5485,42.964,0,0,0,21.5981,0,74.6245,42.4767,0,0,0,23.8072,53.1156,0,23.2832,62.4202,0,32.9227,0,0,85.0468,70.9101,22.8114,0,44.7892,52.9478,56.2777,30.2025,0,0,0,0,0,0,0,41.6146,19.5979,61.0358,26.4414,0,65.9036,26.7152,42.2087,43.7284,19.6871
TRINITY_DN26015_c0_g1_i1|m.13769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.7822,0,0,0,20.4177,26.357,0,0,0,0,0,0,0,0,0,0
TRINITY_DN26015_c0_g1_i2|m.13770,990.5659,1028.4294,907.4256,966.2691,1047.7846,994.0514,923.6181,931.4646,1047.2458,1023.8763,1006.9243,975.3967,676.2586,838.8656,1015.0822,924.6967,823.6705,1002.6334,861.8328,874.8608,864.4792,910.5908,1238.788,1093.7605,1093.6736,997.3341,1195.664,793.4942,1048.3248,956.0075,1010.7812,1066.1847,1047.412,1102.8765,975.0703,984.7954,1034.1561,1006.5896,1328.3276,723.0117,1064.1576,878.4796,979.8561,1157.36,1087.978,1005.2608,1066.2537,1292.0692,921.0654,1008.4848,922.7332,866.5076,1234.4406,1058.5271,1077.0332,1192.806,1153.7057,862.9244,1096.8274,954.1921,632.1792,1322.4488,1295.1928,1064.4395,1898.8447,889.5493,1168.7145,1336.4369,1469.4984,1465.2581,1193.2997,1223.2635,1236.0839,1379.5565,1341.0056,1525.2306
TRINITY_DN26020_c0_g1_i3|m.13787,13.3046,2.4204,5.1345,0,15.0621,2.4478,7.2959,9.62,0,0,0,2.2171,2.6843,0,9.1509,9.9359,11.7768,5.031,0,0,4.9978,9.7844,7.4311,11.2743,0,2.4559,19.7194,7.2766,2.3828,0,4.3709,6.9157,11.7038,4.4439,7.0084,9.2707,4.825,2.288,0,16.6166,0,16.033,2.5547,0,2.2605,12.4925,6.6983,2.2756,2.3553,6.9361,7.0112,6.8447,0,2.4479,2.1699,19.2252,4.5454,9.6626,4.3214,0,7.3097,0,5.7407,1.8999,1.81,0,0,0,2.1832,1.8916,7.6933,7.0721,1.9112,11.3235,0,4.2252
TRINITY_DN26043_c0_g1_i1|m.13755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1119,0,0,0,0,0,0,0,7.1537,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN26062_c0_g1_i1|m.13845,0,0,0,0,0,0,0,0,0,0,5.7733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN26065_c0_g1_i1|m.13849,7.2499,6.5945,6.9947,6.5433,6.8396,6.6691,6.6261,6.5526,0,0,5.6999,6.0406,0,6.5357,6.2331,0,19.252,0,0,11.5255,0,0,6.7488,6.1435,0,0,6.7159,0,6.4922,25.1891,0,0,0,0,0,0,6.573,12.4675,0,6.4676,6.2688,12.4809,0,0,12.3175,6.8074,6.0833,0,6.4171,6.2993,0,6.2163,0,0,11.8241,6.5476,0,6.5816,0,0,13.2772,5.9888,5.2137,5.1763,0,4.7744,4.8668,0,0,0,5.2402,6.4228,5.2072,0,10.228,5.756
TRINITY_DN26076_c0_g1_i1|m.13859,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8552,0,0,6.7311,7.1887,0,0,7.1414,0,0,6.4439,0,0,7.0442,6.9317,0,6.6051,0,0,0,6.3499,6.6762,0,6.8944,0,6.5131,0,0,6.5455,0,0,0,0,6.3807,19.5094,0,0,0,0,0,6.9955,0,6.8677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.472,0,0
TRINITY_DN26094_c0_g1_i1|m.13868,7.6043,20.7506,7.3366,6.8632,7.174,20.9855,13.9,13.7459,19.2558,6.6508,11.9572,12.6718,15.342,6.8552,6.5378,14.1974,20.1932,0,13.0999,6.0445,7.1414,13.9808,0,12.8877,12.69,0,7.0442,6.9317,6.8096,0,6.2455,13.1756,6.6894,12.6998,6.6762,0,20.6831,0,0,20.3514,13.1506,19.6366,0,6.5155,19.3796,14.2803,0,6.5031,0,19.8219,0,6.5203,6.2131,6.9955,12.4022,20.603,6.4949,6.9034,12.3495,5.8015,20.8894,6.2816,10.9372,10.8587,0,5.0078,10.2095,12.02,0,5.4058,10.9928,6.7368,5.4618,6.472,5.364,12.0747
TRINITY_DN26121_c0_g1_i2|m.13936,73.4083,61.6355,43.584,56.061,79.9086,67.5277,25.8044,45.933,76.2606,59.2647,66.5935,65.8684,51.2665,40.7242,53.403,57.9843,54.9815,37.367,58.3657,62.8388,47.7268,51.9089,52.5653,38.2804,65.9626,31.2696,52.3086,36.031,50.5666,49.0481,41.7396,44.0274,39.7387,51.868,34.7028,39.3469,51.1958,33.9874,38.6916,40.2999,43.9437,53.466,48.7931,38.706,52.7663,47.719,42.6435,43.4615,39.9853,39.2514,34.7167,43.576,64.5914,25.9733,46.0478,50.9976,38.5838,46.1366,55.0224,73.2366,46.5358,55.9749,44.6692,40.317,30.7276,52.0616,26.5345,40.1659,41.6977,28.0995,40.8149,15.0078,24.3346,19.2237,23.8991,35.8656
TRINITY_DN26174_c0_g3_i2|m.14060,0,15.8,0,7.8387,8.1937,0,7.9378,7.8498,7.3309,7.5961,6.8284,7.2364,0,7.8296,7.4671,0,7.6878,8.2104,0,6.9036,0,7.984,8.0849,7.3597,14.4936,0,8.0454,0,7.7775,7.5439,0,7.5241,7.6401,14.5048,0,15.1296,0,14.9357,0,7.748,7.5098,0,0,7.4416,7.378,0,7.2876,7.4274,23.0626,7.5464,0,0,7.0962,0,7.0825,7.8438,7.4181,0,0,0,0,7.1745,6.2459,0,5.9077,5.7196,5.8303,0,14.252,6.1741,6.2776,0,6.2381,0,12.2528,6.8955
TRINITY_DN26179_c0_g1_i1|m.14071,41.5286,52.8838,32.0532,59.9699,47.0142,38.2018,30.3641,52.548,56.0849,50.8497,32.6502,41.5217,41.8926,59.9002,57.1266,46.5205,88.2228,54.9621,78.6945,26.408,54.6001,45.8108,61.8535,56.3056,48.5114,61.3247,84.6332,60.568,52.0639,115.4297,13.643,50.3679,73.0633,48.549,65.6273,65.1087,45.1816,78.5576,42.6829,88.9141,129.2713,107.2387,63.7942,64.0481,84.6682,46.7924,62.7232,49.7205,58.8134,79.384,58.3587,64.0947,54.289,68.7663,81.2766,60.0088,42.5639,37.7006,40.4655,44.356,60.8429,20.583,29.8649,71.1615,62.1451,43.7578,50.18,39.386,47.7027,35.4264,36.0202,44.149,47.7242,35.3446,70.3051,13.1884
TRINITY_DN26179_c0_g2_i1|m.14073,16.8569,15.333,32.5269,7.607,15.903,7.7533,30.8128,7.6178,7.1142,7.3716,6.6265,0,0,15.1964,14.4927,15.736,14.9211,7.9678,7.2598,0,15.8306,15.4959,15.6919,7.1422,7.0326,15.5578,7.8076,23.0487,15.0952,14.6419,0,7.3018,14.8286,0,7.3997,7.3412,7.6415,7.2471,7.2189,15.038,14.5758,7.2549,8.0921,7.2216,14.3199,7.914,7.0722,0,7.4603,7.3234,14.8053,14.4538,6.8864,15.5072,6.8731,7.612,7.1988,15.3031,6.8439,6.4302,0,0,0,0,5.733,5.5506,0,0,0,0,12.1842,14.9338,0,7.1734,0,0
TRINITY_DN26205_c0_g1_i2|m.14128,6.5681,2.9871,0,2.964,3.0982,3.0209,6.0029,5.9363,2.7719,5.7445,2.5819,5.4725,3.3128,2.9605,2.8234,3.0656,2.9069,6.209,2.8287,2.6104,0,3.0189,6.1141,2.7829,2.7402,6.0619,3.0421,2.9935,2.9408,0,2.6972,2.845,2.8889,2.7423,0,2.8604,2.9774,2.8237,0,5.8593,2.8396,5.6535,0,0,2.7898,3.0836,5.5112,2.8085,2.9068,5.7069,5.7687,2.8158,2.6832,6.0422,2.678,5.9318,2.8049,8.9439,2.6666,2.5054,3.0071,0,4.7234,2.3447,0,2.1627,2.2045,2.5955,5.389,2.3346,0,0,0,5.59,0,2.6073
TRINITY_DN26219_c0_g1_i2|m.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7382,0,0,0,5.5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN26233_c0_g1_i1|m.14139,3.2041,2.9144,0,2.8918,0,0,0,0,0,0,0,0,0,0,2.7547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7831,0,0,0,5.351,0,0,2.9049,2.755,0,0,0,0,3.0762,0,0,0,0,2.7401,0,0,0,0,2.6179,0,0,0,0,0,0,0,0,0,0,2.2877,0,2.11,0,0,0,0,0,0,0,0,2.2601,0
TRINITY_DN26241_c0_g1_i1|m.14156,9.1009,0,8.7805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7312,0,0,0,0,7.9077,0,7.8035,0,0,0,16.4386,7.7732,0,14.7799,0,0,0,0,0,0,0,0,7.1928,0,6.4697,0,8.0627,0,0,0,0
TRINITY_DN26242_c0_g1_i2|m.14115,144.4332,141.4814,117.9102,110.3017,136.2598,143.0832,142.159,120.4996,168.8009,136.0395,78.6149,83.3131,123.2838,120.1894,152.8321,134.8289,147.5153,94.5266,124.4061,70.6499,93.9041,163.4118,93.0815,169.4652,120.5134,92.2858,144.0864,131.6568,149.237,193.0074,91.2489,125.1256,117.2809,157.7166,107.2954,164.5098,161.1672,114.6366,123.7064,178.4055,172.9214,181.7023,96.0019,133.2718,207.6387,125.1848,139.8374,161.5225,177.0129,106.189,107.3384,123.8425,127.0857,102.2067,144.9608,140.4751,142.3403,141.2058,108.2583,76.2858,142.4277,91.7771,159.7965,142.785,90.6863,80.483,119.3313,87.8086,91.1573,86.879,88.3352,98.4275,95.7582,104.0142,117.5557,105.85
TRINITY_DN26247_c0_g1_i2|m.14113,0,0,0,0,0,7.7342,0,0,3.5484,0,6.6103,0,0,3.7898,3.6143,0,18.6055,0,3.621,6.6831,0,3.8645,0,3.5623,0,0,0,0,0,10.9545,0,0,0,3.5104,3.6908,3.6616,3.8114,0,0,15.0011,14.5399,14.4742,4.0361,3.6019,14.2847,0,0,3.5951,0,0,0,3.6046,0,0,0,0,0,7.6327,0,6.4144,3.8494,0,0,9.0045,0,0,0,0,0,0,0,3.7243,3.0194,0,0,0
TRINITY_DN26250_c0_g1_i1|m.14183,0,0,5.3422,4.9975,5.2238,5.0936,10.1214,0,4.6737,0,0,4.6135,5.5857,4.9917,0,0,0,5.2345,0,4.4013,10.4,0,0,4.6921,0,5.1104,10.2586,5.0473,4.9585,0,4.5477,0,4.8709,9.2474,4.8613,4.8229,15.0605,0,9.4851,4.9397,0,0,5.3162,9.4886,0,0,4.6462,4.7353,0,4.8112,9.7265,4.7478,0,5.0938,9.0307,10.0015,0,0,4.4962,0,10.1405,0,3.982,3.9534,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN26253_c0_g1_i1|m.14196,0,2.3125,0,0,2.3984,0,2.3236,0,0,0,0,2.1182,0,0,2.1857,2.3733,0,2.4034,0,2.0208,0,0,0,0,2.1213,0,0,0,0,0,2.088,0,0,0,0,0,0,0,2.1775,0,0,0,0,0,0,0,0,0,0,2.209,2.2329,0,0,0,0,2.296,0,0,0,0,0,2.1001,0,0,1.7293,1.6742,1.7066,0,0,0,0,0,0,0,0,0
TRINITY_DN26257_c0_g3_i1|m.14214,0,0,0,0.7013,0.733,0,0,0.7023,0,0,0.6109,0,0,0,0,0.7253,0,0.7345,0,0,0.7297,0.7143,0,0,0,0,0,0,0,0,0,0,0.6835,0,1.3643,0.6768,0.7045,0,0,0,0,0,0,0,0.6601,0.7296,0,0,0,0,0,0,0,0,0.6336,0,0,0.7054,0.6309,0,0,0,0,0,0.5285,0,1.0432,0,0,1.1047,0,0,0.5581,0,0,0
